wavenumber,intensity
1547.0235953079177,0.12259060144424438
1550.1196480938415,0.1331590712070465
1553.2157008797653,0.13916069269180298
1556.311753665689,0.13475608825683594
1559.4078064516127,0.13879144191741943
1562.5038592375365,0.13649867475032806
1565.5999120234603,0.14026156067848206
1568.6959648093841,0.13944849371910095
1571.7920175953077,0.144501730799675
1574.8880703812315,0.15939807891845703
1577.9841231671553,0.15384547412395477
1581.080175953079,0.15499800443649292
1584.1762287390027,0.1618933081626892
1587.2722815249265,0.1789873242378235
1590.3683343108503,0.17958849668502808
1593.464387096774,0.18042747676372528
1596.560439882698,0.17775721848011017
1599.6564926686215,0.1921653151512146
1602.7525454545453,0.18902496993541718
1605.848598240469,0.19061845541000366
1608.9446510263929,0.19218870997428894
1612.0407038123167,0.1950550377368927
1615.1367565982403,0.1890963315963745
1618.232809384164,0.19579976797103882
1621.3288621700879,0.19711673259735107
1624.4249149560117,0.2157735973596573
1627.5209677419352,0.20140521228313446
1630.617020527859,0.20866639912128448
1633.7130733137828,0.21284936368465424
1636.8091260997066,0.23426653444766998
1639.9051788856304,0.22718912363052368
1643.001231671554,0.23220518231391907
1646.0972844574778,0.22659653425216675
1649.1933372434016,0.24259154498577118
1652.2893900293254,0.23213887214660645
1655.3854428152492,0.23796293139457703
1658.4814956011728,0.23552609980106354
1661.5775483870966,0.24107970297336578
1664.6736011730204,0.2278456687927246
1667.7696539589442,0.23953402042388916
1670.8657067448678,0.2366582602262497
1673.9617595307916,0.2566598355770111
1677.0578123167154,0.2366190403699875
1680.1538651026392,0.247860386967659
1683.249917888563,0.24928253889083862
1686.3459706744866,0.27310776710510254
1689.4420234604104,0.2615111172199249
1692.5380762463342,0.2693970501422882
1695.634129032258,0.26194265484809875
1698.7301818181816,0.27870041131973267
1701.8262346041054,0.26428186893463135
1704.9222873900292,0.2728344202041626
1708.018340175953,0.26827937364578247
1711.1143929618768,0.27554139494895935
1714.2104457478003,0.25819188356399536
1717.3064985337242,0.2729894518852234
1720.402551319648,0.26788806915283203
1723.4986041055718,0.28792768716812134
1726.5946568914956,0.2642303705215454
1729.6907096774191,0.2770072817802429
1732.786762463343,0.2766834795475006
1735.8828152492667,0.3007049560546875
1738.9788680351905,0.28552737832069397
1742.0749208211141,0.293561726808548
1745.170973607038,0.2844800353050232
1748.2670263929617,0.2997643053531647
1751.3630791788855,0.2821238338947296
1754.4591319648093,0.2903147041797638
1757.555184750733,0.283795565366745
1760.6512375366567,0.29068949818611145
1763.7472903225805,0.2703952491283417
1766.8433431085043,0.2854856252670288
1769.939395894428,0.2791827619075775
1773.0354486803517,0.29830193519592285
1776.1315014662755,0.2733606994152069
1779.2275542521993,0.2865541875362396
1782.323607038123,0.2864932417869568
1785.4196598240467,0.3106897473335266
1788.5157126099705,0.2951801121234894
1791.6117653958943,0.3036719262599945
1794.707818181818,0.2950560748577118
1797.803870967742,0.30964577198028564
1800.8999237536655,0.2915017306804657
1803.9959765395893,0.29950547218322754
1807.092029325513,0.2921934425830841
1810.1880821114369,0.2985554039478302
1813.2841348973604,0.2762536406517029
1816.3801876832842,0.29034164547920227
1819.476240469208,0.28223153948783875
1822.5722932551319,0.2993485927581787
1825.6683460410557,0.2720026969909668
1828.7643988269792,0.2831401824951172
1831.860451612903,0.281441867351532
1834.9565043988268,0.303860604763031
1838.0525571847506,0.28641465306282043
1841.1486099706742,0.2929614186286926
1844.244662756598,0.28347325325012207
1847.3407155425218,0.2963572144508362
1850.4367683284456,0.27771398425102234
1853.5328211143694,0.2848348021507263
1856.628873900293,0.27750933170318604
1859.7249266862168,0.28381288051605225
1862.8209794721406,0.2618679404258728
1865.9170322580644,0.27634015679359436
1869.0130850439882,0.2690165340900421
1872.1091378299118,0.286146879196167
1875.2051906158356,0.2597513794898987
1878.3012434017594,0.27131012082099915
1881.3972961876832,0.2707362174987793
1884.4933489736068,0.2934839725494385
1887.5894017595306,0.27669593691825867
1890.6854545454544,0.28338339924812317
1893.7815073313782,0.2747241258621216
1896.877560117302,0.28735867142677307
1899.9736129032256,0.2692408561706543
1903.0696656891494,0.2764434814453125
1906.1657184750732,0.26948121190071106
1909.261771260997,0.2759927809238434
1912.3578240469208,0.25422587990760803
1915.4538768328443,0.26899364590644836
1918.5499296187681,0.2620103061199188
1921.645982404692,0.2789626121520996
1924.7420351906158,0.25292590260505676
1927.8380879765393,0.264593243598938
1930.9341407624631,0.26459944248199463
1934.030193548387,0.28740695118904114
1937.1262463343107,0.2709299325942993
1940.2222991202345,0.27765390276908875
1943.3183519061581,0.2695337235927582
1946.414404692082,0.28195720911026
1949.5104574780057,0.26419100165367126
1952.6065102639295,0.27146512269973755
1955.702563049853,0.2647251784801483
1958.798615835777,0.27138552069664
1961.8946686217007,0.24972449243068695
1964.9907214076245,0.2647091746330261
1968.0867741935483,0.2579389214515686
1971.1828269794719,0.27477478981018066
1974.2788797653957,0.24898329377174377
1977.3749325513195,0.26073139905929565
1980.4709853372433,0.26112234592437744
1983.567038123167,0.28397613763809204
1986.6630909090907,0.26770445704460144
1989.7591436950145,0.2744683027267456
1992.8551964809383,0.26670658588409424
1995.951249266862,0.27900367975234985
1999.0473020527857,0.26146769523620605
2002.1433548387095,0.2687958776950836
2005.2394076246333,0.26218181848526
2008.335460410557,0.26893556118011475
2011.4315131964809,0.24733595550060272
2014.5275659824044,0.26246270537376404
2017.6236187683282,0.2558143138885498
2020.719671554252,0.2725814878940582
2023.8157243401758,0.24694499373435974
2026.9117771260994,0.2587427496910095
2030.0078299120232,0.25937420129776
2033.103882697947,0.28225594758987427
2036.1999354838708,0.26611045002937317
2039.2959882697946,0.2729068100452423
2042.3920410557182,0.2653593420982361
2045.488093841642,0.2775897979736328
2048.584146627566,0.26018643379211426
2051.68019941349,0.2675480842590332
2054.7762521994136,0.2610050439834595
2057.872304985337,0.2677978575229645
2060.968357771261,0.2462366223335266
2064.0644105571846,0.2614399492740631
2067.1604633431084,0.25485432147979736
2070.256516129032,0.2715841233730316
2073.352568914956,0.24603331089019775
2076.44862170088,0.2578519284725189
2079.5446744868036,0.2586197257041931
2082.6407272727274,0.28151407837867737
2085.7367800586508,0.26543372869491577
2088.8328328445746,0.27225008606910706
2091.9288856304984,0.26481369137763977
2095.024938416422,0.2770111560821533
2098.120991202346,0.2596697509288788
2101.21704398827,0.26705294847488403
2104.3130967741936,0.260547935962677
2107.4091495601174,0.26734983921051025
2110.505202346041,0.24580946564674377
2113.6012551319645,0.2610459327697754
2116.6973079178883,0.2544882595539093
2119.793360703812,0.2712000608444214
2122.889413489736,0.24568644165992737
2125.9854662756597,0.2575114369392395
2129.0815190615835,0.2583400011062622
2132.1775718475074,0.2812422513961792
2135.273624633431,0.26518869400024414
2138.369677419355,0.2720153033733368
2141.4657302052783,0.2646268904209137
2144.561782991202,0.27680954337120056
2147.657835777126,0.25949403643608093
2150.7538885630497,0.2668885290622711
2153.8499413489735,0.2603974938392639
2156.9459941348973,0.2672017216682434
2160.042046920821,0.24566860496997833
2163.138099706745,0.2609187066555023
2166.2341524926687,0.2543701231479645
2169.3302052785925,0.2710753381252289
2172.426258064516,0.24557553231716156
2175.5223108504397,0.2574022114276886
2178.6183636363635,0.2582556903362274
